29	0	1	115	350
29	1	0	82	383
29	2	1	137	328
29	3	1	115	350
29	4	0	126	339
30	0	0	109	351
30	1	1	87	373
30	2	0	131	329
30	3	0	109	351
30	4	0	120	340
31	0	0	103	352
31	1	0	81	374
31	2	0	125	330
31	3	0	103	352
31	4	0	114	341
32	0	0	97	353
32	1	0	75	375
32	2	0	119	331
32	3	0	97	353
32	4	0	108	342
33	0	0	91	354
33	1	0	69	376
33	2	0	113	332
33	3	0	91	354
33	4	1	113	332
34	0	1	96	344
34	1	0	63	377
34	2	1	118	322
34	3	0	85	355
34	4	0	107	333
35	0	0	90	345
35	1	1	68	367
35	2	0	112	323
35	3	0	79	356
35	4	0	101	334
36	0	1	95	335
36	1	0	62	368
36	2	0	106	324
36	3	0	73	357
36	4	0	95	335
37	0	0	89	336
37	1	1	67	358
37	2	0	100	325
37	3	0	67	358
37	4	0	89	336
38	0	1	94	326
38	1	0	61	359
38	2	1	105	315
38	3	0	61	359
38	4	1	94	326
39	0	0	88	327
39	1	0	55	360
39	2	1	110	305
39	3	0	55	360
39	4	0	88	327
40	0	0	82	328
40	1	1	60	350
40	2	0	104	306
40	3	1	60	350
40	4	1	93	317
41	0	1	87	318
41	1	0	54	351
41	2	1	109	296
41	3	0	54	351
41	4	0	87	318
42	0	0	81	319
42	1	0	48	352
42	2	0	103	297
42	3	0	48	352
42	4	1	92	308
43	0	0	75	320
43	1	0	42	353
43	2	0	97	298
43	3	0	42	353
43	4	0	86	309
44	0	0	69	321
44	1	0	36	354
44	2	0	91	299
44	3	0	36	354
44	4	1	91	299
45	0	0	63	322
45	1	1	41	344
45	2	1	96	289
45	3	1	41	344
45	4	0	85	300
46	0	0	57	323
46	1	0	35	345
46	2	0	90	290
46	3	0	35	345
46	4	1	90	290
47	0	0	51	324
47	1	0	29	346
47	2	1	95	280
47	3	0	29	346
47	4	0	84	291
48	0	1	56	314
48	1	0	23	347
48	2	0	89	281
48	3	1	34	336
48	4	0	78	292
49	0	0	50	315
49	1	0	17	348
49	2	0	83	282
49	3	0	28	337
49	4	0	72	293
50	0	0	44	316
50	1	0	11	349
50	2	1	88	272
50	3	1	33	327
50	4	0	66	294
51	0	0	38	317
51	1	0	5	350
51	2	0	82	273
51	3	0	27	328
51	4	1	71	284
52	0	0	32	318
52	1	0	1	351
52	2	0	76	274
52	3	0	21	329
52	4	0	65	285
53	0	0	26	319
53	1	1	6	341
53	2	0	70	275
53	3	0	15	330
53	4	0	59	286
54	0	1	31	309
54	1	0	1	342
54	2	0	64	276
54	3	0	9	331
54	4	0	53	287
55	0	0	25	310
55	1	0	1	343
55	2	0	58	277
55	3	0	3	332
55	4	0	47	288
56	0	0	19	311
56	1	0	1	344
56	2	1	63	267
56	3	0	1	333
56	4	1	52	278
57	0	1	24	301
57	1	0	1	345
57	2	0	57	268
57	3	0	1	334
57	4	0	46	279
58	0	0	18	302
58	1	1	6	335
58	2	0	51	269
58	3	0	1	335
58	4	0	40	280
59	0	0	12	303
59	1	0	1	336
59	2	0	45	270
59	3	0	1	336
59	4	0	34	281
60	0	0	6	304
60	1	1	6	326
60	2	1	50	260
60	3	1	6	326
60	4	0	28	282
61	0	1	11	294
61	1	0	1	327
61	2	0	44	261
61	3	0	1	327
61	4	1	33	272
62	0	0	5	295
62	1	0	1	328
62	2	1	49	251
62	3	0	1	328
62	4	0	27	273
63	0	0	1	296
63	1	0	1	329
63	2	0	43	252
63	3	0	1	329
63	4	1	32	263
64	0	0	1	297
64	1	0	1	330
64	2	0	37	253
64	3	0	1	330
64	4	0	26	264
65	0	0	1	298
65	1	0	1	331
65	2	1	42	243
65	3	0	1	331
65	4	0	20	265
66	0	0	1	299
66	1	1	6	321
66	2	0	36	244
66	3	0	1	332
66	4	1	25	255
67	0	0	1	300
67	1	0	1	322
67	2	1	41	234
67	3	0	1	333
67	4	0	19	256
68	0	0	1	301
68	1	1	6	312
68	2	0	35	235
68	3	0	1	334
68	4	0	13	257
69	0	0	1	302
69	1	0	1	313
69	2	0	29	236
69	3	1	6	324
69	4	0	7	258
70	0	1	6	292
70	1	1	6	303
70	2	0	23	237
70	3	0	1	325
70	4	0	1	259
71	0	0	1	293
71	1	0	1	304
71	2	0	17	238
71	3	1	6	315
71	4	0	1	260
72	0	0	1	294
72	1	0	1	305
72	2	1	22	228
72	3	0	1	316
72	4	1	6	250
73	0	0	1	295
73	1	1	6	295
73	2	0	16	229
73	3	0	1	317
73	4	0	1	251
74	0	0	1	296
74	1	0	1	296
74	2	0	10	230
74	3	0	1	318
74	4	0	1	252
75	0	0	1	297
75	1	1	6	286
75	2	0	4	231
75	3	1	6	308
75	4	0	1	253
76	0	1	6	287
76	1	0	1	287
76	2	1	9	221
76	3	0	1	309
76	4	0	1	254
77	0	0	1	288
77	1	0	1	288
77	2	0	3	222
77	3	1	6	299
77	4	0	1	255
78	0	1	6	278
78	1	0	1	289
78	2	1	8	212
78	3	0	1	300
78	4	0	1	256
79	0	0	1	279
79	1	0	1	290
79	2	0	2	213
79	3	1	6	290
79	4	0	1	257
80	0	1	6	269
80	1	0	1	291
80	2	1	7	203
80	3	0	1	291
80	4	1	6	247
81	0	0	1	270
81	1	0	1	292
81	2	0	1	204
81	3	1	6	281
81	4	0	1	248
82	0	1	6	260
82	1	1	6	282
82	2	1	6	194
82	3	0	1	282
82	4	0	1	249
83	0	0	1	261
83	1	0	1	283
83	2	0	1	195
83	3	0	1	283
83	4	0	1	250
84	0	0	1	262
84	1	0	1	284
84	2	1	6	185
84	3	1	6	273
84	4	1	6	240
85	0	1	6	252
85	1	0	1	285
85	2	0	1	186
85	3	0	1	274
85	4	0	1	241
86	0	0	1	253
86	1	0	1	286
86	2	1	6	176
86	3	1	6	264
86	4	0	1	242
87	0	1	6	243
87	1	1	6	276
87	2	0	1	177
87	3	0	1	265
87	4	0	1	243
88	0	0	1	244
88	1	0	1	277
88	2	0	1	178
88	3	1	6	255
88	4	1	6	233
89	0	0	1	245
89	1	0	1	278
89	2	1	6	168
89	3	0	1	256
89	4	0	1	234
90	0	0	1	246
90	1	1	6	268
90	2	0	1	169
90	3	0	1	257
90	4	0	1	235
91	0	1	6	236
91	1	0	1	269
91	2	1	6	159
91	3	0	1	258
91	4	0	1	236
92	0	0	1	237
92	1	1	6	259
92	2	0	1	160
92	3	1	6	248
92	4	0	1	237
93	0	0	1	238
93	1	0	1	260
93	2	0	1	161
93	3	0	1	249
93	4	0	1	238
94	0	1	6	228
94	1	0	1	261
94	2	0	1	162
94	3	0	1	250
94	4	0	1	239
95	0	0	1	229
95	1	0	1	262
95	2	1	6	152
95	3	1	6	240
95	4	1	6	229
96	0	0	1	230
96	1	1	6	252
96	2	0	1	153
96	3	0	1	241
96	4	0	1	230
97	0	0	1	231
97	1	0	1	253
97	2	0	1	154
97	3	1	6	231
97	4	1	6	220
98	0	1	6	221
98	1	1	6	243
98	2	1	6	144
98	3	0	1	232
98	4	0	1	221
99	0	0	1	222
99	1	0	1	244
99	2	0	1	145
99	3	0	1	233
99	4	1	6	211
100	0	0	1	223
100	1	0	1	245
100	2	1	6	135
100	3	0	1	234
100	4	0	1	212
101	0	0	1	224
101	1	1	6	235
101	2	0	1	136
101	3	0	1	235
101	4	0	1	213
102	0	1	6	214
102	1	0	1	236
102	2	1	6	126
102	3	0	1	236
102	4	0	1	214
103	0	0	1	215
103	1	0	1	237
103	2	0	1	127
103	3	0	1	237
103	4	0	1	215
104	0	1	6	205
104	1	0	1	238
104	2	1	6	117
104	3	0	1	238
104	4	0	1	216
105	0	0	1	206
105	1	0	1	239
105	2	0	1	118
105	3	0	1	239
105	4	1	6	206
106	0	0	1	207
106	1	0	1	240
106	2	1	6	108
106	3	0	1	240
106	4	0	1	207
107	0	0	1	208
107	1	1	6	230
107	2	0	1	109
107	3	1	6	230
107	4	0	1	208
108	0	1	6	198
108	1	0	1	231
108	2	0	1	110
108	3	0	1	231
108	4	0	1	209
109	0	0	1	199
109	1	0	1	232
109	2	0	1	111
109	3	1	6	221
109	4	1	6	199
110	0	1	6	189
110	1	0	1	233
110	2	0	1	112
110	3	0	1	222
110	4	0	1	200
111	0	0	1	190
111	1	1	6	223
111	2	1	6	102
111	3	0	1	223
111	4	1	6	190
112	0	0	1	191
112	1	0	1	224
112	2	0	1	103
112	3	1	6	213
112	4	0	1	191
113	0	1	6	181
113	1	1	6	214
113	2	0	1	104
113	3	0	1	214
113	4	1	6	181
114	0	0	1	182
114	1	0	1	215
114	2	1	6	94
114	3	1	6	204
114	4	0	1	182
115	0	1	6	172
115	1	1	6	205
115	2	0	1	95
115	3	0	1	205
115	4	1	6	172
116	0	0	1	173
116	1	0	1	206
116	2	0	1	96
116	3	0	1	206
116	4	0	1	173
117	0	1	6	163
117	1	0	1	207
117	2	0	1	97
117	3	1	6	196
117	4	1	6	163
118	0	0	1	164
118	1	0	1	208
118	2	1	6	87
118	3	0	1	197
118	4	0	1	164
119	0	0	1	165
119	1	0	1	209
119	2	0	1	88
119	3	0	1	198
119	4	1	6	154
120	0	1	6	155
120	1	1	6	199
120	2	0	1	89
120	3	1	6	188
120	4	0	1	155
121	0	0	1	156
121	1	0	1	200
121	2	1	6	79
121	3	0	1	189
121	4	1	6	145
122	0	0	1	157
122	1	0	1	201
122	2	0	1	80
122	3	0	1	190
122	4	0	1	146
123	0	1	6	147
123	1	1	6	191
123	2	1	6	70
123	3	1	6	180
123	4	0	1	147
124	0	0	1	148
124	1	0	1	192
124	2	0	1	71
124	3	0	1	181
124	4	0	1	148
125	0	1	6	138
125	1	1	6	182
125	2	1	6	61
125	3	1	6	171
125	4	0	1	149
126	0	0	1	139
126	1	0	1	183
126	2	0	1	62
126	3	0	1	172
126	4	0	1	150
127	0	0	1	140
127	1	0	1	184
127	2	1	6	52
127	3	1	6	162
127	4	0	1	151
128	0	0	1	141
128	1	0	1	185
128	2	0	1	53
128	3	0	1	163
128	4	1	6	141
129	0	0	1	142
129	1	1	6	175
129	2	1	6	43
129	3	1	6	153
129	4	0	1	142
130	0	0	1	143
130	1	0	1	176
130	2	0	1	44
130	3	0	1	154
130	4	1	6	132
131	0	1	6	133
131	1	0	1	177
131	2	1	6	34
131	3	0	1	155
131	4	0	1	133
132	0	0	1	134
132	1	1	6	167
132	2	0	1	35
132	3	1	6	145
132	4	0	1	134
133	0	0	1	135
133	1	0	1	168
133	2	1	6	25
133	3	0	1	146
133	4	1	6	124
134	0	0	1	136
134	1	0	1	169
134	2	0	1	26
134	3	1	6	136
134	4	0	1	125
135	0	0	1	137
135	1	0	1	170
135	2	1	6	16
135	3	0	1	137
135	4	0	1	126
136	0	0	1	138
136	1	0	1	171
136	2	0	1	17
136	3	0	1	138
136	4	1	6	116
137	0	1	6	128
137	1	1	6	161
137	2	1	6	7
137	3	1	6	128
137	4	0	1	117
138	0	0	1	129
138	1	0	1	162
138	2	0	1	8
138	3	0	1	129
138	4	1	6	107
139	0	1	6	119
139	1	1	6	152
139	2	1	6	1
139	3	0	1	130
139	4	0	1	108
140	0	0	1	120
140	1	0	1	153
140	2	0	1	2
140	3	1	6	120
140	4	0	1	109
141	0	1	6	110
141	1	1	6	143
141	2	1	6	1
141	3	0	1	121
141	4	1	6	99
142	0	0	1	111
142	1	0	1	144
142	2	0	1	2
142	3	0	1	122
142	4	0	1	100
143	0	1	6	101
143	1	1	6	134
143	2	1	6	1
143	3	1	6	112
143	4	1	6	90
144	0	0	1	102
144	1	0	1	135
144	2	0	1	2
144	3	0	1	113
144	4	0	1	91
145	0	1	6	92
145	1	1	6	125
145	2	1	6	1
145	3	1	6	103
145	4	0	1	92
146	0	0	1	93
146	1	0	1	126
146	2	0	1	2
146	3	0	1	104
146	4	1	6	82
147	0	1	6	83
147	1	1	6	116
147	2	1	6	1
147	3	0	1	105
147	4	0	1	83
148	0	0	1	84
148	1	0	1	117
148	2	0	1	2
148	3	0	1	106
148	4	1	6	73
149	0	1	6	74
149	1	0	1	118
149	2	1	6	1
149	3	1	6	96
149	4	0	1	74
150	0	0	1	75
150	1	1	6	108
150	2	0	1	2
150	3	0	1	97
150	4	1	6	64
151	0	1	6	65
151	1	0	1	109
151	2	1	6	1
151	3	1	6	87
151	4	0	1	65
152	0	0	1	66
152	1	1	6	99
152	2	0	1	2
152	3	0	1	88
152	4	1	6	55
153	0	1	6	56
153	1	0	1	100
153	2	1	6	1
153	3	1	6	78
153	4	0	1	56
154	0	0	1	57
154	1	0	1	101
154	2	0	1	2
154	3	0	1	79
154	4	1	6	46
155	0	1	6	47
155	1	1	6	91
155	2	1	6	1
155	3	1	6	69
155	4	0	1	47
156	0	0	1	48
156	1	0	1	92
156	2	0	1	2
156	3	0	1	70
156	4	1	6	37
157	0	1	6	38
157	1	1	6	82
157	2	1	6	1
157	3	1	6	60
157	4	0	1	38
158	0	0	1	39
158	1	0	1	83
158	2	0	1	2
158	3	0	1	61
158	4	1	6	28
159	0	1	6	29
159	1	1	6	73
159	2	1	6	1
159	3	1	6	51
159	4	0	1	29
160	0	0	1	30
160	1	0	1	74
160	2	0	1	2
160	3	0	1	52
160	4	1	6	19
161	0	1	6	20
161	1	1	6	64
161	2	1	6	1
161	3	1	6	42
161	4	0	1	20
162	0	0	1	21
162	1	0	1	65
162	2	0	1	2
162	3	0	1	43
162	4	1	6	10
163	0	1	6	11
163	1	1	6	55
163	2	1	6	1
163	3	1	6	33
163	4	0	1	11
164	0	0	1	12
164	1	0	1	56
164	2	0	1	2
164	3	0	1	34
164	4	1	6	1
165	0	1	6	2
165	1	1	6	46
165	2	1	6	1
165	3	1	6	24
165	4	0	1	2
166	0	0	1	3
166	1	0	1	47
166	2	0	1	2
166	3	0	1	25
166	4	1	6	1
167	0	1	6	1
167	1	1	6	37
167	2	1	6	1
167	3	1	6	15
167	4	0	1	2
168	0	0	1	2
168	1	0	1	38
168	2	0	1	2
168	3	0	1	16
168	4	1	6	1
169	0	1	6	1
169	1	1	6	28
169	2	1	6	1
169	3	1	6	6
169	4	0	1	2
170	0	0	1	2
170	1	0	1	29
170	2	0	1	2
170	3	0	1	7
170	4	1	6	1
171	0	1	6	1
171	1	1	6	19
171	2	1	6	1
171	3	1	6	1
171	4	0	1	2
172	0	0	1	2
172	1	0	1	20
172	2	0	1	2
172	3	0	1	2
172	4	1	6	1
173	0	1	6	1
173	1	1	6	10
173	2	1	6	1
173	3	1	6	1
173	4	0	1	2
174	0	0	1	2
174	1	0	1	11
174	2	0	1	2
174	3	0	1	2
174	4	1	6	1
175	0	1	6	1
175	1	1	6	1
175	2	1	6	1
175	3	1	6	1
175	4	0	1	2
176	0	0	1	2
176	1	0	1	2
176	2	0	1	2
176	3	0	1	2
176	4	1	6	1
177	0	1	6	1
177	1	1	6	1
177	2	1	6	1
177	3	1	6	1
177	4	0	1	2
178	0	0	1	2
178	1	0	1	2
178	2	0	1	2
178	3	0	1	2
178	4	1	6	1
179	0	1	6	1
179	1	1	6	1
179	2	1	6	1
179	3	1	6	1
179	4	0	1	2
180	0	0	1	2
180	1	0	1	2
180	2	0	1	2
180	3	0	1	2
180	4	1	6	1
181	0	1	6	1
181	1	1	6	1
181	2	1	6	1
181	3	1	6	1
181	4	0	1	2
182	0	0	1	2
182	1	0	1	2
182	2	0	1	2
182	3	0	1	2
182	4	1	6	1
183	0	1	6	1
183	1	1	6	1
183	2	1	6	1
183	3	1	6	1
183	4	0	1	2
184	0	0	1	2
184	1	0	1	2
184	2	0	1	2
184	3	0	1	2
184	4	1	6	1
185	0	1	6	1
185	1	1	6	1
185	2	1	6	1
185	3	1	6	1
185	4	0	1	2
186	0	0	1	2
186	1	0	1	2
186	2	0	1	2
186	3	0	1	2
186	4	1	6	1
187	0	1	6	1
187	1	1	6	1
187	2	1	6	1
187	3	1	6	1
187	4	0	1	2
188	0	0	1	2
188	1	0	1	2
188	2	0	1	2
188	3	0	1	2
188	4	1	6	1
189	0	1	6	1
189	1	1	6	1
189	2	1	6	1
189	3	1	6	1
189	4	0	1	2
190	0	0	1	2
190	1	0	1	2
190	2	0	1	2
190	3	0	1	2
190	4	1	6	1
191	0	1	6	1
191	1	1	6	1
191	2	1	6	1
191	3	1	6	1
191	4	0	1	2
192	0	0	1	2
192	1	0	1	2
192	2	0	1	2
192	3	0	1	2
192	4	1	6	1
193	0	1	6	1
193	1	1	6	1
193	2	1	6	1
193	3	1	6	1
193	4	0	1	2
194	0	0	1	2
194	1	0	1	2
194	2	0	1	2
194	3	0	1	2
194	4	1	6	1
195	0	1	6	1
195	1	1	6	1
195	2	1	6	1
195	3	1	6	1
195	4	0	1	2
196	0	0	1	2
196	1	0	1	2
196	2	0	1	2
196	3	0	1	2
196	4	1	6	1
197	0	1	6	1
197	1	1	6	1
197	2	1	6	1
197	3	1	6	1
197	4	0	1	2
198	0	0	1	2
198	1	0	1	2
198	2	0	1	2
198	3	0	1	2
198	4	1	6	1
199	0	1	6	1
199	1	1	6	1
199	2	1	6	1
199	3	1	6	1
199	4	0	1	2
200	0	0	1	2
200	1	0	1	2
200	2	0	1	2
200	3	0	1	2
200	4	1	6	1
201	0	1	6	1
201	1	1	6	1
201	2	1	6	1
201	3	1	6	1
201	4	0	1	2
202	0	0	1	2
202	1	0	1	2
202	2	0	1	2
202	3	0	1	2
202	4	1	6	1
203	0	1	6	1
203	1	1	6	1
203	2	1	6	1
203	3	1	6	1
203	4	0	1	2
204	0	0	1	2
204	1	0	1	2
204	2	0	1	2
204	3	0	1	2
204	4	1	6	1
205	0	1	6	1
205	1	1	6	1
205	2	1	6	1
205	3	1	6	1
205	4	0	1	2
206	0	0	1	2
206	1	0	1	2
206	2	0	1	2
206	3	0	1	2
206	4	1	6	1
207	0	1	6	1
207	1	1	6	1
207	2	1	6	1
207	3	1	6	1
207	4	0	1	2
208	0	0	1	2
208	1	0	1	2
208	2	0	1	2
208	3	0	1	2
208	4	1	6	1
209	0	1	6	1
209	1	1	6	1
209	2	1	6	1
209	3	1	6	1
209	4	0	1	2
210	0	0	1	2
210	1	0	1	2
210	2	0	1	2
210	3	0	1	2
210	4	1	6	1
211	0	1	6	1
211	1	1	6	1
211	2	1	6	1
211	3	1	6	1
211	4	0	1	2
212	0	0	1	2
212	1	0	1	2
212	2	0	1	2
212	3	0	1	2
212	4	1	6	1
213	0	1	6	1
213	1	1	6	1
213	2	1	6	1
213	3	1	6	1
213	4	0	1	2
214	0	0	1	2
214	1	0	1	2
214	2	0	1	2
214	3	0	1	2
214	4	1	6	1
215	0	1	6	1
215	1	1	6	1
215	2	1	6	1
215	3	1	6	1
215	4	0	1	2
216	0	0	1	2
216	1	0	1	2
216	2	0	1	2
216	3	0	1	2
216	4	1	6	1
217	0	1	6	1
217	1	1	6	1
217	2	1	6	1
217	3	1	6	1
217	4	0	1	2
218	0	0	1	2
218	1	0	1	2
218	2	0	1	2
218	3	0	1	2
218	4	1	6	1
219	0	1	6	1
219	1	1	6	1
219	2	1	6	1
219	3	1	6	1
219	4	0	1	2
220	0	0	1	2
220	1	0	1	2
220	2	0	1	2
220	3	0	1	2
220	4	1	6	1
221	0	1	6	1
221	1	1	6	1
221	2	1	6	1
221	3	1	6	1
221	4	0	1	2
222	0	0	1	2
222	1	0	1	2
222	2	0	1	2
222	3	0	1	2
222	4	1	6	1
223	0	1	6	1
223	1	1	6	1
223	2	1	6	1
223	3	1	6	1
223	4	0	1	2
224	0	0	1	2
224	1	0	1	2
224	2	0	1	2
224	3	0	1	2
224	4	1	6	1
225	0	1	6	1
225	1	1	6	1
225	2	1	6	1
225	3	1	6	1
225	4	0	1	2
226	0	0	1	2
226	1	0	1	2
226	2	0	1	2
226	3	0	1	2
226	4	1	6	1
227	0	1	6	1
227	1	1	6	1
227	2	1	6	1
227	3	1	6	1
227	4	0	1	2
228	0	0	1	2
228	1	0	1	2
228	2	0	1	2
228	3	0	1	2
228	4	1	6	1
229	0	1	6	1
229	1	1	6	1
229	2	1	6	1
229	3	1	6	1
229	4	0	1	2
230	0	0	1	2
230	1	0	1	2
230	2	0	1	2
230	3	0	1	2
230	4	1	6	1
231	0	1	6	1
231	1	1	6	1
231	2	1	6	1
231	3	1	6	1
231	4	0	1	2
232	0	0	1	2
232	1	0	1	2
232	2	0	1	2
232	3	0	1	2
232	4	1	6	1
233	0	1	6	1
233	1	1	6	1
233	2	1	6	1
233	3	1	6	1
233	4	0	1	2
234	0	0	1	2
234	1	0	1	2
234	2	0	1	2
234	3	0	1	2
234	4	1	6	1
235	0	1	6	1
235	1	1	6	1
235	2	1	6	1
235	3	1	6	1
235	4	0	1	2
236	0	0	1	2
236	1	0	1	2
236	2	0	1	2
236	3	0	1	2
236	4	1	6	1
237	0	1	6	1
237	1	1	6	1
237	2	1	6	1
237	3	1	6	1
237	4	0	1	2
238	0	0	1	2
238	1	0	1	2
238	2	0	1	2
238	3	0	1	2
238	4	1	6	1
239	0	1	6	1
239	1	1	6	1
239	2	1	6	1
239	3	1	6	1
239	4	0	1	2
240	0	0	1	2
240	1	0	1	2
240	2	0	1	2
240	3	0	1	2
240	4	1	6	1
241	0	1	6	1
241	1	1	6	1
241	2	1	6	1
241	3	1	6	1
241	4	0	1	2
242	0	0	1	2
242	1	0	1	2
242	2	0	1	2
242	3	0	1	2
242	4	1	6	1
243	0	1	6	1
243	1	1	6	1
243	2	1	6	1
243	3	1	6	1
243	4	0	1	2
244	0	0	1	2
244	1	0	1	2
244	2	0	1	2
244	3	0	1	2
244	4	1	6	1
245	0	1	6	1
245	1	1	6	1
245	2	1	6	1
245	3	1	6	1
245	4	0	1	2
246	0	0	1	2
246	1	0	1	2
246	2	0	1	2
246	3	0	1	2
246	4	1	6	1
247	0	1	6	1
247	1	1	6	1
247	2	1	6	1
247	3	1	6	1
247	4	0	1	2
248	0	0	1	2
248	1	0	1	2
248	2	0	1	2
248	3	0	1	2
248	4	1	6	1
249	0	1	6	1
249	1	1	6	1
249	2	1	6	1
249	3	1	6	1
249	4	0	1	2
250	0	0	1	2
250	1	0	1	2
250	2	0	1	2
250	3	0	1	2
250	4	1	6	1
251	0	1	6	1
251	1	1	6	1
251	2	1	6	1
251	3	1	6	1
251	4	0	1	2
252	0	0	1	2
252	1	0	1	2
252	2	0	1	2
252	3	0	1	2
252	4	1	6	1
253	0	1	6	1
253	1	1	6	1
253	2	1	6	1
253	3	1	6	1
253	4	0	1	2
254	0	0	1	2
254	1	0	1	2
254	2	0	1	2
254	3	0	1	2
254	4	1	6	1
255	0	1	6	1
255	1	1	6	1
255	2	1	6	1
255	3	1	6	1
255	4	0	1	2
256	0	0	1	2
256	1	0	1	2
256	2	0	1	2
256	3	0	1	2
256	4	1	6	1
257	0	1	6	1
257	1	1	6	1
257	2	1	6	1
257	3	1	6	1
257	4	0	1	2
258	0	0	1	2
258	1	0	1	2
258	2	0	1	2
258	3	0	1	2
258	4	1	6	1
259	0	1	6	1
259	1	1	6	1
259	2	1	6	1
259	3	1	6	1
259	4	0	1	2
260	0	0	1	2
260	1	0	1	2
260	2	0	1	2
260	3	0	1	2
260	4	1	6	1
261	0	1	6	1
261	1	1	6	1
261	2	1	6	1
261	3	1	6	1
261	4	0	1	2
262	0	0	1	2
262	1	0	1	2
262	2	0	1	2
262	3	0	1	2
262	4	1	6	1
263	0	1	6	1
263	1	1	6	1
263	2	1	6	1
263	3	1	6	1
263	4	0	1	2
264	0	0	1	2
264	1	0	1	2
264	2	0	1	2
264	3	0	1	2
264	4	1	6	1
265	0	1	6	1
265	1	1	6	1
265	2	1	6	1
265	3	1	6	1
265	4	0	1	2
266	0	0	1	2
266	1	0	1	2
266	2	0	1	2
266	3	0	1	2
266	4	1	6	1
267	0	1	6	1
267	1	1	6	1
267	2	1	6	1
267	3	1	6	1
267	4	0	1	2
268	0	0	1	2
268	1	0	1	2
268	2	0	1	2
268	3	0	1	2
268	4	1	6	1
269	0	1	6	1
269	1	1	6	1
269	2	1	6	1
269	3	1	6	1
269	4	0	1	2
270	0	0	1	2
270	1	0	1	2
270	2	0	1	2
270	3	0	1	2
270	4	1	6	1
271	0	1	6	1
271	1	1	6	1
271	2	1	6	1
271	3	1	6	1
271	4	0	1	2
272	0	0	1	2
272	1	0	1	2
272	2	0	1	2
272	3	0	1	2
272	4	1	6	1
273	0	1	6	1
273	1	1	6	1
273	2	1	6	1
273	3	1	6	1
273	4	0	1	2
274	0	0	1	2
274	1	0	1	2
274	2	0	1	2
274	3	0	1	2
274	4	1	6	1
275	0	1	6	1
275	1	1	6	1
275	2	1	6	1
275	3	1	6	1
275	4	0	1	2
276	0	0	1	2
276	1	0	1	2
276	2	0	1	2
276	3	0	1	2
276	4	1	6	1
277	0	1	6	1
277	1	1	6	1
277	2	1	6	1
277	3	1	6	1
277	4	0	1	2
278	0	0	1	2
278	1	0	1	2
278	2	0	1	2
278	3	0	1	2
278	4	1	6	1
279	0	1	6	1
279	1	1	6	1
279	2	1	6	1
279	3	1	6	1
279	4	0	1	2
280	0	0	1	2
280	1	0	1	2
280	2	0	1	2
280	3	0	1	2
280	4	1	6	1
